filename,combo,precinct_num,precinct_name,party,governor_vote
Pre_025-Habersham North-0055.tif,025,01,Habersham North,Rep,David Clark
Pre_025-Habersham North-0135.tif,025,01,Habersham North,Rep,Burt Jones
Pre_025-Habersham North-0309.tif,025,01,Habersham North,Dem,Keisha Lance Bottoms
Pre_025-Habersham North-0109.tif,025,01,Habersham North,Rep,Rick Jackson
Pre_025-Habersham North-0335.tif,025,01,Habersham North,Rep,Burt Jones
Pre_025-Habersham North-0137.tif,025,01,Habersham North,Rep,Rick Jackson
Pre_025-Habersham North-0123.tif,025,01,Habersham North,Rep,Chris Carr
Pre_025-Habersham North-0269.tif,025,01,Habersham North,Dem,Jason Esteves
Pre_025-Habersham North-0057.tif,025,01,Habersham North,Rep,Burt Jones
Pre_025-Habersham North-0094.tif,025,01,Habersham North,Rep,Burt Jones
Pre_025-Habersham North-0255.tif,025,01,Habersham North,Rep,Chris Carr
Pre_025-Habersham North-0241.tif,025,01,Habersham North,Rep,Brad Raffensperger
Pre_025-Habersham North-0080.tif,025,01,Habersham North,Rep,Brad Raffensperger
Pre_025-Habersham North-0282.tif,025,01,Habersham North,Rep,Greg Dolezal
Pre_025-Habersham North-0296.tif,025,01,Habersham North,Rep,Rick Jackson
Pre_025-Habersham North-0297.tif,025,01,Habersham North,Rep,Chris Carr
Pre_025-Habersham North-0283.tif,025,01,Habersham North,Rep,Rick Jackson
Pre_025-Habersham North-0254.tif,025,01,Habersham North,Rep,Chris Carr
Pre_025-Habersham North-0081.tif,025,01,Habersham North,Dem,Geoff Duncan
Pre_025-Habersham North-0240.tif,025,01,Habersham North,Rep,Chris Carr
Pre_025-Habersham North-0042.tif,025,01,Habersham North,Dem,Jason Esteves
Pre_025-Habersham North-0095.tif,025,01,Habersham North,Rep,Brad Raffensperger
Pre_025-Habersham North-0268.tif,025,01,Habersham North,Rep,Rick Jackson
Pre_025-Habersham North-0056.tif,025,01,Habersham North,Rep,Burt Jones
Pre_025-Habersham North-0122.tif,025,01,Habersham North,Rep,Brad Raffensperger
Pre_025-Habersham North-0136.tif,025,01,Habersham North,Rep,Chris Carr
Pre_025-Habersham North-0308.tif,025,01,Habersham North,Rep,Rick Jackson
Pre_050-Habersham North-0012.tif,050,01,Habersham North,Rep,Rick Jackson
Pre_050-Habersham North-0013.tif,050,01,Habersham North,Rep,Chris Carr
Pre_050-Habersham North-0007.tif,050,01,Habersham North,Rep,Brad Raffensperger
Pre_050-Habersham North-0011.tif,050,01,Habersham North,Rep,Rick Jackson
Pre_050-Habersham North-0001.tif,050,01,Habersham North,Dem,Keisha Lance Bottoms
Pre_050-Habersham North-0015.tif,050,01,Habersham North,Dem,Keisha Lance Bottoms
Pre_050-Habersham North-0005.tif,050,01,Habersham North,Rep,Rick Jackson
Pre_050-Habersham North-0004.tif,050,01,Habersham North,Rep,Rick Jackson
Pre_050-Habersham North-0010.tif,050,01,Habersham North,Rep,Rick Jackson
Pre_050-Habersham North-0014.tif,050,01,Habersham North,Rep,Burt Jones
Pre_050-Habersham North-0003.tif,050,01,Habersham North,Rep,Rick Jackson
Pre_050-Habersham North-0002.tif,050,01,Habersham North,Dem,Geoff Duncan
Pre_050-Habersham North-0017.tif,050,01,Habersham North,Rep,Burt Jones
Pre_050-Habersham North-0016.tif,050,01,Habersham North,Rep,John F- Kennedy
Pre_050-Habersham North-0018.tif,050,01,Habersham North,Rep,Rick Jackson
Pre_050-Habersham North-0019.tif,050,01,Habersham North,Rep,Burt Jones
Pre_030-Habersham South-0110.tif,030,02,Habersham South,Dem,Keisha Lance Bottoms
Pre_050-Habersham North-0009.tif,050,01,Habersham North,Rep,Rick Jackson
Pre_050-Habersham North-0020.tif,050,01,Habersham North,Rep,Rick Jackson
Pre_030-Habersham South-0058.tif,030,02,Habersham South,Rep,Rick Jackson
Pre_030-Habersham South-0104.tif,030,02,Habersham South,Rep,Burt Jones
Pre_030-Habersham South-0064.tif,030,02,Habersham South,Rep,Burt Jones
Pre_030-Habersham South-0070.tif,030,02,Habersham South,Rep,Rick Jackson
Pre_030-Habersham South-0071.tif,030,02,Habersham South,Rep,Burt Jones
Pre_030-Habersham South-0059.tif,030,02,Habersham South,Rep,Burt Jones
Pre_030-Habersham South-0111.tif,030,02,Habersham South,Rep,Rick Jackson
Pre_030-Habersham South-0107.tif,030,02,Habersham South,Rep,Steve Gooch
Pre_030-Habersham South-0067.tif,030,02,Habersham South,Rep,Rick Jackson
Pre_030-Habersham South-0113.tif,030,02,Habersham South,Rep,Blake Tillery
Pre_030-Habersham South-0073.tif,030,02,Habersham South,Rep,Rick Jackson
Pre_030-Habersham South-0098.tif,030,02,Habersham South,Rep,Tom Williams
Pre_030-Habersham South-0099.tif,030,02,Habersham South,Rep,Burt Jones
Pre_030-Habersham South-0112.tif,030,02,Habersham South,Dem,Jason Esteves
Pre_030-Habersham South-0062.tif,030,02,Habersham South,Dem,Jason Esteves
Pre_030-Habersham South-0066.tif,030,02,Habersham South,Rep,Chris Carr
Pre_030-Habersham South-0106.tif,030,02,Habersham South,Rep,Chris Carr
Pre_030-Habersham South-0116.tif,030,02,Habersham South,Rep,Brad Raffensperger
Pre_030-Habersham South-0102.tif,030,02,Habersham South,Rep,Chris Carr
Pre_030-Habersham South-0076.tif,030,02,Habersham South,Rep,Burt Jones
Pre_030-Habersham South-0089.tif,030,02,Habersham South,Rep,John F- Kennedy
Pre_030-Habersham South-0088.tif,030,02,Habersham South,Rep,[unread]
Pre_030-Habersham South-0077.tif,030,02,Habersham South,Rep,Chris Carr
Pre_030-Habersham South-0063.tif,030,02,Habersham South,Rep,Rick Jackson
Pre_030-Habersham South-0103.tif,030,02,Habersham South,Rep,Burt Jones
Pre_030-Habersham South-0117.tif,030,02,Habersham South,Rep,Rick Jackson
Pre_030-Habersham South-0049.tif,030,02,Habersham South,Dem,Derrick Jackson
Pre_030-Habersham South-0101.tif,030,02,Habersham South,Rep,[unread]
Pre_030-Habersham South-0074.tif,030,02,Habersham South,Dem,Keisha Lance Bottoms
Pre_030-Habersham South-0048.tif,030,02,Habersham South,Dem,Michael ”Mike” Thurmond
Pre_030-Habersham South-0129.tif,030,02,Habersham South,Rep,Rick Jackson
Pre_030-Habersham South-0060.tif,030,02,Habersham South,Dem,Keisha Lance Bottoms
Pre_030-Habersham South-0075.tif,030,02,Habersham South,Rep,[unread]
Pre_030-Habersham South-0061.tif,030,02,Habersham South,Rep,Chris Carr
Pre_030-Habersham South-0128.tif,030,02,Habersham South,Rep,Burt Jones
Pre_030-Habersham South-0100.tif,030,02,Habersham South,Dem,Derrick Jackson
Pre_030-Habersham South-0013.tif,030,02,Habersham South,Dem,Keisha Lance Bottoms
Pre_030-Habersham South-0007.tif,030,02,Habersham South,Rep,Chris Carr
Pre_030-Habersham South-0006.tif,030,02,Habersham South,Rep,Brad Raffensperger
Pre_030-Habersham South-0012.tif,030,02,Habersham South,Rep,Burt Jones
Pre_030-Habersham South-0039.tif,030,02,Habersham South,Dem,Michael ”Mike” Thurmond
Pre_030-Habersham South-0001.tif,030,02,Habersham South,Dem,Amanda Duffy
Pre_030-Habersham South-0038.tif,030,02,Habersham South,Rep,Greg Dolezal
Pre_030-Habersham South-0004.tif,030,02,Habersham South,Rep,Rick Jackson
Pre_030-Habersham South-0011.tif,030,02,Habersham South,Rep,Burt Jones
Pre_030-Habersham South-0010.tif,030,02,Habersham South,Rep,Chris Carr
Pre_030-Habersham South-0005.tif,030,02,Habersham South,Rep,Rick Jackson
Pre_030-Habersham South-0014.tif,030,02,Habersham South,Dem,Jason Esteves
Pre_030-Habersham South-0029.tif,030,02,Habersham South,Rep,Burt Jones
Pre_030-Habersham South-0028.tif,030,02,Habersham South,Rep,Chris Carr
Pre_030-Habersham South-0016.tif,030,02,Habersham South,Rep,Rick Jackson
Pre_030-Habersham South-0002.tif,030,02,Habersham South,Rep,Brad Raffensperger
Pre_030-Habersham South-0017.tif,030,02,Habersham South,Dem,Jason Esteves
Pre_030-Habersham South-0003.tif,030,02,Habersham South,Rep,Burt Jones
Pre_030-Habersham South-0032.tif,030,02,Habersham South,Rep,Rick Jackson
Pre_030-Habersham South-0027.tif,030,02,Habersham South,Rep,Burt Jones
Pre_030-Habersham South-0033.tif,030,02,Habersham South,Rep,Burt Jones
Pre_030-Habersham South-0026.tif,030,02,Habersham South,Rep,Brad Raffensperger
Pre_030-Habersham South-0019.tif,030,02,Habersham South,Rep,Burt Jones
Pre_030-Habersham South-0025.tif,030,02,Habersham South,Rep,Burt Jones
Pre_030-Habersham South-0031.tif,030,02,Habersham South,Rep,Burt Jones
Pre_030-Habersham South-0030.tif,030,02,Habersham South,Rep,Burt Jones
Pre_030-Habersham South-0024.tif,030,02,Habersham South,Rep,Burt Jones
Pre_030-Habersham South-0018.tif,030,02,Habersham South,Rep,[unread]
Pre_030-Habersham South-0020.tif,030,02,Habersham South,Rep,Chris Carr
Pre_030-Habersham South-0034.tif,030,02,Habersham South,Rep,Burt Jones
Pre_030-Habersham South-0008.tif,030,02,Habersham South,Rep,Brad Raffensperger
Pre_030-Habersham South-0009.tif,030,02,Habersham South,Rep,Chris Carr
Pre_030-Habersham South-0021.tif,030,02,Habersham South,Rep,Burt Jones
Pre_030-Habersham South-0037.tif,030,02,Habersham South,Dem,Keisha Lance Bottoms
Pre_030-Habersham South-0023.tif,030,02,Habersham South,Rep,Chris Carr
Pre_030-Habersham South-0022.tif,030,02,Habersham South,Rep,[unread]
Pre_030-Habersham South-0036.tif,030,02,Habersham South,Rep,Rick Jackson
Pre_030-Habersham South-0131.tif,030,02,Habersham South,Rep,Burt Jones
Pre_030-Habersham South-0119.tif,030,02,Habersham South,Rep,Rick Jackson
Pre_030-Habersham South-0125.tif,030,02,Habersham South,Rep,Rick Jackson
Pre_030-Habersham South-0079.tif,030,02,Habersham South,Rep,Chris Carr
Pre_030-Habersham South-0045.tif,030,02,Habersham South,Rep,Rick Jackson
Pre_030-Habersham South-0092.tif,030,02,Habersham South,Rep,Rick Jackson
Pre_030-Habersham South-0051.tif,030,02,Habersham South,Rep,Steve Gooch
Pre_030-Habersham South-0086.tif,030,02,Habersham South,Rep,Rick Jackson
Pre_030-Habersham South-0093.tif,030,02,Habersham South,Rep,Burt Jones
Pre_030-Habersham South-0087.tif,030,02,Habersham South,Rep,Chris Carr
Pre_030-Habersham South-0050.tif,030,02,Habersham South,Rep,Rick Jackson
Pre_030-Habersham South-0044.tif,030,02,Habersham South,Rep,Chris Carr
Pre_030-Habersham South-0078.tif,030,02,Habersham South,Rep,Burt Jones
Pre_030-Habersham South-0118.tif,030,02,Habersham South,Dem,Keisha Lance Bottoms
Pre_030-Habersham South-0124.tif,030,02,Habersham South,Rep,Rick Jackson
Pre_030-Habersham South-0091.tif,030,02,Habersham South,Dem,Jason Esteves
Pre_030-Habersham South-0130.tif,030,02,Habersham South,Rep,Chris Carr
Pre_030-Habersham South-0132.tif,030,02,Habersham South,Rep,Rick Jackson
Pre_030-Habersham South-0126.tif,030,02,Habersham South,Rep,Brad Raffensperger
Pre_030-Habersham South-0046.tif,030,02,Habersham South,Rep,Brad Raffensperger
Pre_030-Habersham South-0052.tif,030,02,Habersham South,Rep,Chris Carr
Pre_030-Habersham South-0085.tif,030,02,Habersham South,Rep,Chris Carr
Pre_030-Habersham South-0090.tif,030,02,Habersham South,Rep,Rick Jackson
Pre_030-Habersham South-0084.tif,030,02,Habersham South,Rep,Burt Jones
Pre_030-Habersham South-0047.tif,030,02,Habersham South,Rep,Burt Jones
Pre_030-Habersham South-0127.tif,030,02,Habersham South,Rep,Burt Jones
Pre_030-Habersham South-0133.tif,030,02,Habersham South,Rep,Burt Jones
Pre_030-Habersham South-0123.tif,030,02,Habersham South,Rep,[unread]
Pre_030-Habersham South-0094.tif,030,02,Habersham South,Dem,Michael ”Mike” Thurmond
Pre_030-Habersham South-0080.tif,030,02,Habersham South,Dem,Keisha Lance Bottoms
Pre_030-Habersham South-0081.tif,030,02,Habersham South,Dem,Keisha Lance Bottoms
Pre_030-Habersham South-0057.tif,030,02,Habersham South,Rep,Rick Jackson
Pre_030-Habersham South-0095.tif,030,02,Habersham South,Rep,Rick Jackson
Pre_030-Habersham South-0056.tif,030,02,Habersham South,Rep,Burt Jones
Pre_030-Habersham South-0042.tif,030,02,Habersham South,Rep,John F- Kennedy
Pre_030-Habersham South-0122.tif,030,02,Habersham South,Rep,John F- Kennedy
Pre_030-Habersham South-0120.tif,030,02,Habersham South,Rep,Brad Raffensperger
Pre_030-Habersham South-0134.tif,030,02,Habersham South,Rep,Chris Carr
Pre_030-Habersham South-0054.tif,030,02,Habersham South,Dem,Jason Esteves
Pre_030-Habersham South-0108.tif,030,02,Habersham South,Rep,Blake Tillery
Pre_030-Habersham South-0097.tif,030,02,Habersham South,Dem,Keisha Lance Bottoms
Pre_030-Habersham South-0083.tif,030,02,Habersham South,Dem,Jason Esteves
Pre_030-Habersham South-0040.tif,030,02,Habersham South,Rep,Brad Raffensperger
Pre_030-Habersham South-0082.tif,030,02,Habersham South,Rep,Burt Jones
Pre_030-Habersham South-0055.tif,030,02,Habersham South,Dem,Jason Esteves
Pre_030-Habersham South-0096.tif,030,02,Habersham South,Rep,Burt Jones
Pre_030-Habersham South-0069.tif,030,02,Habersham South,Rep,Chris Carr
Pre_030-Habersham South-0109.tif,030,02,Habersham South,Rep,Brad Raffensperger
Pre_030-Habersham South-0121.tif,030,02,Habersham South,Rep,Chris Carr
Pre_049-Mount Airy-0074.tif,049,04,Mount Airy,Rep,Rick Jackson
Pre_049-Mount Airy-0048.tif,049,04,Mount Airy,Rep,Rick Jackson
Pre_049-Mount Airy-0060.tif,049,04,Mount Airy,Rep,Burt Jones
Pre_049-Mount Airy-0100.tif,049,04,Mount Airy,Rep,Rick Jackson
Pre_049-Mount Airy-0114.tif,049,04,Mount Airy,Rep,Burt Jones
Pre_049-Mount Airy-0128.tif,049,04,Mount Airy,Rep,Rick Jackson
Pre_049-Mount Airy-0129.tif,049,04,Mount Airy,Rep,Rick Jackson
Pre_049-Mount Airy-0115.tif,049,04,Mount Airy,Rep,Burt Jones
Pre_049-Mount Airy-0101.tif,049,04,Mount Airy,Rep,Burt Jones
Pre_049-Mount Airy-0049.tif,049,04,Mount Airy,Rep,Burt Jones
Pre_049-Mount Airy-0061.tif,049,04,Mount Airy,Rep,Burt Jones
Pre_049-Mount Airy-0063.tif,049,04,Mount Airy,Rep,Burt Jones
Pre_049-Mount Airy-0075.tif,049,04,Mount Airy,Rep,John F- Kennedy
Pre_049-Mount Airy-0103.tif,049,04,Mount Airy,Dem,Keisha Lance Bottoms
Pre_049-Mount Airy-0077.tif,049,04,Mount Airy,Rep,Burt Jones
Pre_049-Mount Airy-0088.tif,049,04,Mount Airy,Rep,Greg Dolezal
Pre_049-Mount Airy-0117.tif,049,04,Mount Airy,Rep,Rick Jackson
Pre_049-Mount Airy-0116.tif,049,04,Mount Airy,Rep,Chris Carr
Pre_049-Mount Airy-0102.tif,049,04,Mount Airy,Rep,Burt Jones
Pre_049-Mount Airy-0089.tif,049,04,Mount Airy,Rep,John F- Kennedy
Pre_049-Mount Airy-0076.tif,049,04,Mount Airy,Rep,Brad Raffensperger
Pre_049-Mount Airy-0062.tif,049,04,Mount Airy,Rep,Chris Carr
Pre_049-Mount Airy-0066.tif,049,04,Mount Airy,Rep,Burt Jones
Pre_049-Mount Airy-0072.tif,049,04,Mount Airy,Rep,Burt Jones
Pre_049-Mount Airy-0106.tif,049,04,Mount Airy,Dem,Keisha Lance Bottoms
Pre_049-Mount Airy-0099.tif,049,04,Mount Airy,Rep,Chris Carr
Pre_049-Mount Airy-0112.tif,049,04,Mount Airy,Rep,Rick Jackson
Pre_049-Mount Airy-0113.tif,049,04,Mount Airy,Rep,Rick Jackson
Pre_049-Mount Airy-0107.tif,049,04,Mount Airy,Rep,BLANK CONTEST
Pre_049-Mount Airy-0098.tif,049,04,Mount Airy,Rep,Burt Jones
Pre_049-Mount Airy-0073.tif,049,04,Mount Airy,Rep,Rick Jackson
Pre_049-Mount Airy-0067.tif,049,04,Mount Airy,Rep,Rick Jackson
Pre_049-Mount Airy-0071.tif,049,04,Mount Airy,Rep,Burt Jones
Pre_049-Mount Airy-0065.tif,049,04,Mount Airy,Rep,Burt Jones
Pre_049-Mount Airy-0105.tif,049,04,Mount Airy,Rep,Burt Jones
Pre_049-Mount Airy-0139.tif,049,04,Mount Airy,Rep,Rick Jackson
Pre_049-Mount Airy-0110.tif,049,04,Mount Airy,Rep,Rick Jackson
Pre_049-Mount Airy-0064.tif,049,04,Mount Airy,Dem,Derrick Jackson
Pre_049-Mount Airy-0111.tif,049,04,Mount Airy,Rep,Rick Jackson
Pre_049-Mount Airy-0070.tif,049,04,Mount Airy,Rep,David Clark
Pre_049-Mount Airy-0215.tif,049,04,Mount Airy,Rep,[unread]
Pre_049-Mount Airy-0201.tif,049,04,Mount Airy,Rep,Burt Jones
Pre_049-Mount Airy-0017.tif,049,04,Mount Airy,Rep,David Clark
Pre_049-Mount Airy-0177.tif,049,04,Mount Airy,Dem,Jason Esteves
Pre_049-Mount Airy-0188.tif,049,04,Mount Airy,Rep,Chris Carr
Pre_049-Mount Airy-0163.tif,049,04,Mount Airy,Rep,Rick Jackson
Pre_049-Mount Airy-0176.tif,049,04,Mount Airy,Rep,Burt Jones
Pre_049-Mount Airy-0162.tif,049,04,Mount Airy,Rep,Burt Jones
Pre_049-Mount Airy-0002.tif,049,04,Mount Airy,Rep,Rick Jackson
Pre_049-Mount Airy-0016.tif,049,04,Mount Airy,Rep,Rick Jackson
Pre_049-Mount Airy-0216.tif,049,04,Mount Airy,Dem,Derrick Jackson
Pre_049-Mount Airy-0200.tif,049,04,Mount Airy,Rep,Clark
Pre_049-Mount Airy-0214.tif,049,04,Mount Airy,Rep,Brad Raffensperger
Pre_049-Mount Airy-0014.tif,049,04,Mount Airy,Rep,Burt Jones
Pre_049-Mount Airy-0028.tif,049,04,Mount Airy,Rep,Burt Jones
Pre_049-Mount Airy-0174.tif,049,04,Mount Airy,Rep,Rick Jackson
Pre_049-Mount Airy-0175.tif,049,04,Mount Airy,Dem,Keisha Lance Bottoms
Pre_049-Mount Airy-0161.tif,049,04,Mount Airy,Rep,Brad Raffensperger
Pre_049-Mount Airy-0217.tif,049,04,Mount Airy,Dem,"Michael ""Mike"" Thurmond"
Pre_049-Mount Airy-0148.tif,049,04,Mount Airy,Rep,Chris Carr
Pre_049-Mount Airy-0149.tif,049,04,Mount Airy,Rep,Blake Tillery
Pre_049-Mount Airy-0015.tif,049,04,Mount Airy,Rep,Clark Dean
Pre_049-Mount Airy-0029.tif,049,04,Mount Airy,Rep,Burt Jones
Pre_049-Mount Airy-0001.tif,049,04,Mount Airy,Rep,Rick Jackson
Pre_049-Mount Airy-0203.tif,049,04,Mount Airy,Rep,Burt Jones
Pre_049-Mount Airy-0207.tif,049,04,Mount Airy,Rep,Rick Jackson
Pre_049-Mount Airy-0213.tif,049,04,Mount Airy,Rep,Burt Jones
Pre_049-Mount Airy-0039.tif,049,04,Mount Airy,Rep,Chris Carr
Pre_049-Mount Airy-0005.tif,049,04,Mount Airy,Rep,Burt Jones
Pre_049-Mount Airy-0011.tif,049,04,Mount Airy,Rep,Burt Jones
Pre_049-Mount Airy-0159.tif,049,04,Mount Airy,Rep,Brad Raffensperger
Pre_049-Mount Airy-0158.tif,049,04,Mount Airy,Dem,Michael ”Mike” Thurmond
Pre_049-Mount Airy-0165.tif,049,04,Mount Airy,Dem,Michael ”Mike” Thurmond
Pre_049-Mount Airy-0171.tif,049,04,Mount Airy,Rep,Burt Jones
Pre_049-Mount Airy-0164.tif,049,04,Mount Airy,Rep,Chris Carr
Pre_049-Mount Airy-0170.tif,049,04,Mount Airy,Rep,Chris Carr
Pre_049-Mount Airy-0010.tif,049,04,Mount Airy,Rep,Rick Jackson
Pre_049-Mount Airy-0038.tif,049,04,Mount Airy,Rep,Chris Carr
Pre_049-Mount Airy-0004.tif,049,04,Mount Airy,Rep,Chris Carr
Pre_049-Mount Airy-0212.tif,049,04,Mount Airy,Rep,Brad Raffensperger
Pre_049-Mount Airy-0206.tif,049,04,Mount Airy,Rep,Burt Jones
Pre_049-Mount Airy-0210.tif,049,04,Mount Airy,Rep,Rick Jackson
Pre_049-Mount Airy-0204.tif,049,04,Mount Airy,Rep,Rick Jackson
Pre_049-Mount Airy-0012.tif,049,04,Mount Airy,Rep,Rick Jackson
Pre_049-Mount Airy-0006.tif,049,04,Mount Airy,Rep,Burt Jones
Pre_049-Mount Airy-0172.tif,049,04,Mount Airy,Rep,Burt Jones
Pre_049-Mount Airy-0166.tif,049,04,Mount Airy,Rep,Blake Tillery
Pre_049-Mount Airy-0167.tif,049,04,Mount Airy,Dem,Keisha Lance Bottoms
Pre_049-Mount Airy-0007.tif,049,04,Mount Airy,Dem,Keisha Lance Bottoms
Pre_049-Mount Airy-0199.tif,049,04,Mount Airy,Rep,Rick Jackson
Pre_049-Mount Airy-0173.tif,049,04,Mount Airy,Rep,Brad Raffensperger
Pre_049-Mount Airy-0211.tif,049,04,Mount Airy,Dem,BLANK CONTEST
Pre_049-Mount Airy-0205.tif,049,04,Mount Airy,Dem,Keisha Lance Bottoms
Pre_049-Mount Airy-0013.tif,049,04,Mount Airy,Rep,Burt Jones
Pre_049-Mount Airy-0208.tif,049,04,Mount Airy,Rep,Rick Jackson
Pre_049-Mount Airy-0142.tif,049,04,Mount Airy,Dem,Jason Esteves
Pre_049-Mount Airy-0036.tif,049,04,Mount Airy,Rep,Rick Jackson
Pre_049-Mount Airy-0022.tif,049,04,Mount Airy,Rep,Burt Jones
Pre_049-Mount Airy-0156.tif,049,04,Mount Airy,Rep,Rick Jackson
Pre_049-Mount Airy-0180.tif,049,04,Mount Airy,Dem,Amanda Duffy
Pre_049-Mount Airy-0195.tif,049,04,Mount Airy,Rep,Brad Raffensperger
